pwsid,year,month,produced_or_delivery,produced_or_delivery_type,population,acre_feet
CA0202512,2015,Jan,water delivered,total retail,4,NA
CA0202515,2015,Jun,water delivered,total retail,4,NA
CA0110012,2015,Mar,water delivered,multi-family residential,4,0
CA0202501,2015,Mar,water delivered,multi-family residential,4,NA
CA0202512,2015,Mar,water delivered,multi-family residential,4,NA
CA0202503,2015,Mar,water delivered,other,3,NA
CA0202501,2015,Mar,water delivered,single-family residential,4,NA
CA0202504,2015,Mar,water delivered,single-family residential,3,NA
CA0202517,2015,May,water delivered,industrial,4,NA
CA0202509,2015,Nov,water delivered,commercial/institutional,4,NA
CA0202504,2015,Oct,water delivered,commercial/institutional,3,NA
CA0110012,2015,Oct,water delivered,single-family residential,4,7.855295825392587
CA0202517,2015,Sep,water delivered,agriculture,4,NA
CA0110019,2015,Sep,water delivered,single-family residential,4,NA
CA0110650,2015,Dec,water produced,groundwater wells,4,NA
CA0202502,2015,Dec,water produced,purchased or received from another pws,4,NA
CA0202509,2015,Dec,water produced,purchased or received from another pws,4,NA
CA0202509,2015,Dec,water produced,recycled,4,NA
CA0110650,2015,Dec,water produced,total amount of potable water,4,0.306152198397427
CA0202504,2015,Dec,water produced,total amount of potable water,3,0
CA0202512,2015,Dec,water produced,total amount of potable water,4,0
CA0202509,2015,Feb,water produced,sold to another pws,4,NA
CA0202512,2015,Jan,water produced,purchased or received from another pws,4,NA
CA0202502,2015,Jan,water produced,recycled,4,NA
CA0202509,2015,Jan,water produced,sold to another pws,4,NA
CA0202503,2015,Jul,water produced,groundwater wells,3,NA
CA0110016,2015,Jul,water produced,purchased or received from another pws,4,28.847545789999998
CA0202505,2015,Jul,water produced,purchased or received from another pws,4,NA
CA0202512,2015,Jul,water produced,recycled,4,NA
CA0202515,2015,Jul,water produced,recycled,4,NA
CA0202505,2015,Jul,water produced,sold to another pws,4,NA
CA0202501,2015,Jun,water produced,groundwater wells,4,NA
CA0202503,2015,Jun,water produced,purchased or received from another pws,3,NA
CA0110019,2015,Mar,water produced,groundwater wells,4,NA
CA0202515,2015,Mar,water produced,groundwater wells,4,NA
CA0202502,2015,Mar,water produced,non-potable (total excluded recycled),4,NA
CA0202509,2015,Mar,water produced,purchased or received from another pws,4,NA
CA0202512,2015,Mar,water produced,recycled,4,NA
CA0202501,2015,Mar,water produced,sold to another pws,4,NA
CA0110016,2015,Mar,water produced,total amount of potable water,4,27.61999065
CA0202504,2015,May,water produced,non-potable (total excluded recycled),3,NA
CA0202502,2015,May,water produced,sold to another pws,4,NA
CA0202517,2015,May,water produced,total amount of potable water,4,0.33266738478629804
CA0202517,2015,Nov,water produced,sold to another pws,4,NA
CA0202517,2015,Sep,water produced,surface water,4,NA
CA0202502,2015,Sep,water produced,total amount of potable water,4,0
CA0202515,2015,Annual,water delivered,industrial,4,NA
CA0110650,2015,Annual,water delivered,landscape irrigation,4,0
CA0202505,2015,Annual,water delivered,landscape irrigation,4,NA
CA0202512,2015,Annual,water delivered,multi-family residential,4,NA
CA0202512,2015,Apr,water delivered,agriculture,4,NA
CA0110016,2015,Apr,water delivered,commercial/institutional,4,NA
CA0202515,2015,Apr,water delivered,industrial,4,NA
CA0202502,2015,Apr,water delivered,multi-family residential,4,NA
CA0202515,2015,Dec,water delivered,agriculture,4,NA
CA0110012,2015,Dec,water delivered,commercial/institutional,4,5.018023575192342
CA0110016,2015,Dec,water delivered,commercial/institutional,4,NA
CA0110019,2015,Dec,water delivered,commercial/institutional,4,NA
CA0202503,2015,Dec,water delivered,industrial,3,NA
CA0202515,2015,Dec,water delivered,multi-family residential,4,NA
CA0110016,2015,Dec,water delivered,single-family residential,4,NA
CA0202501,2015,Dec,water delivered,total retail,4,NA
CA0202517,2015,Feb,water delivered,multi-family residential,4,NA
CA0202503,2015,Feb,water delivered,total retail,3,NA
CA0110012,2015,Jan,water delivered,agriculture,4,0
CA0110012,2015,Jan,water delivered,multi-family residential,4,0
CA0202505,2015,Jan,water delivered,other,4,NA
CA0202515,2015,Jul,water delivered,landscape irrigation,4,NA
CA0202512,2015,Jul,water delivered,multi-family residential,4,NA
CA0202509,2015,Jun,water delivered,agriculture,4,NA
CA0110016,2015,Jun,water delivered,multi-family residential,4,NA
CA0202509,2015,Jun,water delivered,multi-family residential,4,NA
CA0202512,2015,Jun,water delivered,other,4,NA
CA0202515,2015,Jun,water delivered,other,4,NA
CA0110012,2015,Jun,water delivered,single-family residential,4,6.618006389423387
CA0202501,2015,Jun,water delivered,total retail,4,NA
CA0202517,2015,Mar,water delivered,other pws,4,NA
CA0110016,2015,May,water delivered,agriculture,4,NA
CA0110016,2015,May,water delivered,landscape irrigation,4,NA
CA0202517,2015,May,water delivered,other pws,4,NA
CA0202515,2015,Nov,water delivered,single-family residential,4,NA
CA0202509,2015,Oct,water delivered,landscape irrigation,4,NA
CA0202504,2015,Sep,water delivered,industrial,3,NA
CA0202515,2015,Sep,water delivered,landscape irrigation,4,NA
CA0202517,2015,Sep,water delivered,landscape irrigation,4,NA
CA0202504,2015,Annual,water produced,purchased or received from another pws,3,0
CA0202505,2015,Annual,water produced,sold to another pws,4,0
CA0110016,2015,Apr,water produced,purchased or received from another pws,4,28.233768219999998
CA0110012,2015,Apr,water produced,total amount of potable water,4,6.985290823106267
CA0202502,2015,Aug,water produced,groundwater wells,4,NA
CA0110012,2015,Aug,water produced,non-potable (total excluded recycled),4,NA
CA0110012,2015,Dec,water produced,non-potable (total excluded recycled),4,NA
CA0202505,2015,Dec,water produced,purchased or received from another pws,4,NA
CA0110012,2015,Dec,water produced,recycled,4,NA
CA0202501,2015,Dec,water produced,recycled,4,NA
CA0202512,2015,Dec,water produced,recycled,4,NA
CA0110016,2015,Dec,water produced,surface water,4,NA
CA0202502,2015,Dec,water produced,sold to another pws,4,NA
CA0202501,2015,Feb,water produced,total amount of potable water,4,0
CA0202515,2015,Jan,water produced,non-potable (total excluded recycled),4,NA
CA0110016,2015,Jan,water produced,purchased or received from another pws,4,25.164880369999995
CA0110012,2015,Jan,water produced,recycled,4,NA
CA0202512,2015,Jan,water produced,surface water,4,NA
CA0202501,2015,Jul,water produced,non-potable (total excluded recycled),4,NA
CA0202517,2015,Jul,water produced,non-potable (total excluded recycled),4,NA
CA0110019,2015,Jul,water produced,sold to another pws,4,NA
CA0110016,2015,Jun,water produced,recycled,4,NA
CA0202504,2015,Mar,water produced,groundwater wells,3,NA
CA0202504,2015,May,water produced,groundwater wells,3,NA
CA0202502,2015,May,water produced,purchased or received from another pws,4,NA
CA0110012,2015,May,water produced,surface water,4,NA
CA0202501,2015,Nov,water produced,groundwater wells,4,NA
CA0110016,2015,Nov,water produced,purchased or received from another pws,4,15.344439249999999
CA0110019,2015,Nov,water produced,purchased or received from another pws,4,NA
CA0202515,2015,Oct,water produced,purchased or received from another pws,4,NA
CA0202509,2015,Oct,water produced,sold to another pws,4,NA
CA0202517,2015,Oct,water produced,sold to another pws,4,NA
CA0202501,2015,Oct,water produced,total amount of potable water,4,0
CA0110012,2015,Sep,water produced,total amount of potable water,4,0.02754633252621597
CA0202512,2015,Annual,water delivered,other pws,4,NA
CA0202515,2015,Annual,water delivered,single-family residential,4,NA
CA0202517,2015,Apr,water delivered,agriculture,4,NA
CA0110650,2015,Apr,water delivered,landscape irrigation,4,NA
CA0110650,2015,Apr,water delivered,other pws,4,NA
CA0202501,2015,Aug,water delivered,other,4,NA
CA0202505,2015,Aug,water delivered,other pws,4,NA
CA0110016,2015,Dec,water delivered,other,4,13.503106540000001
CA0110012,2015,Dec,water delivered,other pws,4,NA
CA0202517,2015,Dec,water delivered,other pws,4,NA
CA0110012,2015,Dec,water delivered,single-family residential,4,3.8909194693280056
CA0202515,2015,Jan,water delivered,total retail,4,NA
CA0110650,2015,Jul,water delivered,agriculture,4,NA
CA0202512,2015,Jul,water delivered,other,4,NA
CA0202517,2015,Jul,water delivered,other,4,NA
CA0202503,2015,Jul,water delivered,other pws,3,NA
CA0110012,2015,Jun,water delivered,landscape irrigation,4,0.08034346986812992
CA0202502,2015,Jun,water delivered,other,4,NA
CA0202512,2015,Jun,water delivered,other pws,4,NA
CA0202504,2015,Mar,water delivered,commercial/institutional,3,NA
CA0202512,2015,Mar,water delivered,industrial,4,NA
CA0110016,2015,Mar,water delivered,other pws,4,NA
CA0110650,2015,May,water delivered,industrial,4,NA
CA0202509,2015,May,water delivered,other,4,NA
CA0202517,2015,May,water delivered,other,4,NA
CA0110012,2015,Nov,water delivered,commercial/institutional,4,0.013773166263107985
CA0202515,2015,Nov,water delivered,other,4,NA
CA0202517,2015,Nov,water delivered,other,4,NA
CA0110016,2015,Nov,water delivered,other pws,4,NA
CA0110016,2015,Nov,water delivered,total retail,4,15.344439249999999
CA0110012,2015,Oct,water delivered,multi-family residential,4,0.11248085781538188
CA0110016,2015,Oct,water delivered,other,4,19.333993454999998
CA0110012,2015,Oct,water delivered,other pws,4,NA
CA0110012,2015,Sep,water delivered,single-family residential,4,0
CA0110012,2015,Sep,water delivered,total retail,4,0.02754633252621597
CA0202509,2015,Sep,water delivered,total retail,4,NA
CA0110012,2015,Annual,water produced,groundwater wells,4,0
CA0110016,2015,Annual,water produced,total amount of potable water,4,292.46501210499997
CA0202509,2015,Apr,water produced,non-potable (total excluded recycled),4,NA
CA0202502,2015,Apr,water produced,recycled,4,NA
CA0110012,2015,Aug,water produced,groundwater wells,4,NA
CA0110019,2015,Aug,water produced,total amount of potable water,4,0
CA0202517,2015,Aug,water produced,total amount of potable water,4,0.47352931247717517
CA0202504,2015,Dec,water produced,groundwater wells,3,NA
CA0202517,2015,Dec,water produced,non-potable (total excluded recycled),4,NA
CA0202502,2015,Dec,water produced,recycled,4,NA
CA0202502,2015,Dec,water produced,surface water,4,NA
CA0110016,2015,Feb,water produced,groundwater wells,4,NA
CA0202517,2015,Feb,water produced,groundwater wells,4,NA
CA0202504,2015,Feb,water produced,non-potable (total excluded recycled),3,NA
CA0110650,2015,Feb,water produced,sold to another pws,4,NA
CA0202505,2015,Jan,water produced,surface water,4,NA
CA0110016,2015,Jan,water produced,total amount of potable water,4,25.164880369999995
CA0202501,2015,Jul,water produced,sold to another pws,4,NA
CA0110650,2015,Jun,water produced,non-potable (total excluded recycled),4,NA
CA0202502,2015,Jun,water produced,purchased or received from another pws,4,NA
CA0110650,2015,Jun,water produced,recycled,4,NA
CA0202503,2015,Mar,water produced,surface water,3,NA
CA0202517,2015,Mar,water produced,total amount of potable water,4,0
CA0202503,2015,May,water produced,purchased or received from another pws,3,NA
CA0202509,2015,May,water produced,surface water,4,NA
CA0110016,2015,Nov,water produced,sold to another pws,4,NA
CA0110650,2015,Nov,water produced,total amount of potable water,4,0.4320072671251584
CA0202512,2015,Sep,water produced,non-potable (total excluded recycled),4,NA
CA0110016,2015,Sep,water produced,surface water,4,NA
CA0202504,2015,Annual,water delivered,commercial/institutional,3,NA
CA0202501,2015,Annual,water delivered,industrial,4,NA
CA0110019,2015,Annual,water delivered,multi-family residential,4,NA
CA0110650,2015,Apr,water delivered,industrial,4,NA
CA0202501,2015,Apr,water delivered,total retail,4,NA
CA0202512,2015,Apr,water delivered,total retail,4,NA
CA0110012,2015,Aug,water delivered,multi-family residential,4,0.15609588431522384
CA0110650,2015,Aug,water delivered,other,4,0.18677248190123708
CA0110016,2015,Aug,water delivered,other pws,4,NA
CA0202515,2015,Dec,water delivered,commercial/institutional,4,NA
CA0202517,2015,Dec,water delivered,commercial/institutional,4,NA
CA0202509,2015,Dec,water delivered,landscape irrigation,4,NA
CA0110016,2015,Dec,water delivered,other pws,4,NA
CA0202509,2015,Feb,water delivered,other,4,NA
CA0110016,2015,Feb,water delivered,single-family residential,4,NA
CA0202509,2015,Jan,water delivered,commercial/institutional,4,NA
CA0110019,2015,Jan,water delivered,multi-family residential,4,NA
CA0202502,2015,Jan,water delivered,multi-family residential,4,NA
CA0202509,2015,Jan,water delivered,other,4,NA
CA0110650,2015,Jan,water delivered,single-family residential,4,NA
CA0202502,2015,Mar,water delivered,agriculture,4,NA
CA0202501,2015,Mar,water delivered,industrial,4,NA
CA0202512,2015,Mar,water delivered,landscape irrigation,4,NA
CA0110650,2015,Nov,water delivered,commercial/institutional,4,NA
CA0202505,2015,Nov,water delivered,commercial/institutional,4,NA
CA0202504,2015,Nov,water delivered,other,3,NA
CA0202503,2015,Nov,water delivered,other pws,3,NA
CA0110019,2015,Oct,water delivered,commercial/institutional,4,NA
CA0110650,2015,Oct,water delivered,landscape irrigation,4,NA
CA0110650,2015,Oct,water delivered,other,4,0.2277114386636837
CA0202502,2015,Oct,water delivered,single-family residential,4,NA
CA0202502,2015,Sep,water delivered,commercial/institutional,4,NA
CA0202509,2015,Sep,water delivered,commercial/institutional,4,NA
CA0202517,2015,Sep,water delivered,other pws,4,NA
CA0202517,2015,Sep,water delivered,total retail,4,NA
CA0110650,2015,Annual,water produced,recycled,4,0
CA0202517,2015,Annual,water produced,recycled,4,0
CA0110016,2015,Apr,water produced,recycled,4,NA
CA0202501,2015,Aug,water produced,groundwater wells,4,NA
CA0202504,2015,Aug,water produced,groundwater wells,3,NA
CA0110019,2015,Aug,water produced,purchased or received from another pws,4,NA
CA0202501,2015,Dec,water produced,groundwater wells,4,NA
CA0110650,2015,Dec,water produced,recycled,4,NA
CA0110650,2015,Dec,water produced,sold to another pws,4,NA
CA0110650,2015,Feb,water produced,non-potable (total excluded recycled),4,NA
CA0202509,2015,Feb,water produced,purchased or received from another pws,4,NA
CA0202505,2015,Feb,water produced,sold to another pws,4,NA
CA0202517,2015,Jan,water produced,groundwater wells,4,NA
CA0202517,2015,Jan,water produced,recycled,4,NA
CA0202517,2015,Jan,water produced,sold to another pws,4,NA
CA0202504,2015,Jul,water produced,purchased or received from another pws,3,NA
CA0202517,2015,Jul,water produced,recycled,4,NA
CA0202515,2015,Mar,water produced,non-potable (total excluded recycled),4,NA
CA0110019,2015,May,water produced,groundwater wells,4,NA
CA0202515,2015,May,water produced,sold to another pws,4,NA
CA0202517,2015,Nov,water produced,non-potable (total excluded recycled),4,NA
CA0110650,2015,Oct,water produced,surface water,4,0.4223709609606845
CA0202515,2015,Oct,water produced,total amount of potable water,4,0
CA0202502,2015,Sep,water produced,groundwater wells,4,NA
CA0202515,2015,Sep,water produced,non-potable (total excluded recycled),4,NA
CA0202515,2015,Annual,water delivered,commercial/institutional,4,NA
CA0110019,2015,Annual,water delivered,other,4,NA
CA0202504,2015,Apr,water delivered,commercial/institutional,3,NA
CA0110019,2015,Apr,water delivered,landscape irrigation,4,NA
CA0110016,2015,Apr,water delivered,multi-family residential,4,NA
