pwsid,org_id,year,source_type,source_status,number_of_sources
CA1910126,1945,2018,standby sources,new,NA
CA1910126,1945,2018,surface water,approved,1
CA1910126,1945,2018,surface water,new,NA
CA1910127,644,2018,emergency interties,approved,1
CA1910127,644,2018,emergency interties,new,0
CA1910127,644,2018,groundwater,approved,0
CA1910127,644,2018,groundwater,new,0
CA1910127,644,2018,purchased grounwater,approved,0
CA1910127,644,2018,purchased grounwater,new,0
CA1910127,644,2018,purchased surface water,approved,3
CA1910127,644,2018,purchased surface water,new,0
CA1910127,644,2018,standby sources,approved,0
CA1910127,644,2018,standby sources,new,0
CA1910127,644,2018,surface water,approved,0
CA1910127,644,2018,surface water,new,0
CA1910128,NA,2018,emergency interties,approved,0
CA1910128,NA,2018,emergency interties,new,NA
CA1910128,NA,2018,groundwater,approved,3
CA1910128,NA,2018,groundwater,new,NA
CA1910128,NA,2018,purchased grounwater,approved,0
CA1910128,NA,2018,purchased grounwater,new,NA
CA1910128,NA,2018,purchased surface water,approved,1
CA1910128,NA,2018,purchased surface water,new,NA
CA1910128,NA,2018,standby sources,approved,2
CA1910128,NA,2018,standby sources,new,NA
CA1910128,NA,2018,surface water,approved,3
CA1910128,NA,2018,surface water,new,NA
CA1910130,1983,2018,emergency interties,approved,5
CA1910130,1983,2018,emergency interties,new,0
CA1910130,1983,2018,groundwater,approved,9
CA1910130,1983,2018,groundwater,new,0
CA1910130,1983,2018,purchased grounwater,approved,0
CA1910130,1983,2018,purchased grounwater,new,0
CA1910130,1983,2018,purchased surface water,approved,0
CA1910130,1983,2018,purchased surface water,new,0
CA1910130,1983,2018,standby sources,approved,1
CA1910130,1983,2018,standby sources,new,0
CA1910130,1983,2018,surface water,approved,0
CA1910130,1983,2018,surface water,new,0
CA1910134,396,2018,emergency interties,approved,8
CA1910134,396,2018,emergency interties,new,0
CA1910134,396,2018,groundwater,approved,2
CA1910134,396,2018,groundwater,new,0
CA1910134,396,2018,purchased grounwater,approved,0
CA1910134,396,2018,purchased grounwater,new,0
CA1910134,396,2018,purchased surface water,approved,4
CA1910134,396,2018,purchased surface water,new,0
CA1910134,396,2018,standby sources,approved,1
CA1910134,396,2018,standby sources,new,0
CA1910134,396,2018,surface water,approved,0
CA1910134,396,2018,surface water,new,0
CA1910139,368,2018,emergency interties,approved,4
CA1910139,368,2018,emergency interties,new,0
CA1910139,368,2018,groundwater,approved,11
CA1910139,368,2018,groundwater,new,0
CA1910139,368,2018,purchased grounwater,approved,0
CA1910139,368,2018,purchased grounwater,new,0
CA1910139,368,2018,purchased surface water,approved,1
CA1910139,368,2018,purchased surface water,new,0
CA1910139,368,2018,standby sources,approved,1
CA1910139,368,2018,standby sources,new,0
CA1910139,368,2018,surface water,approved,0
CA1910139,368,2018,surface water,new,0
CA1910140,2119,2018,emergency interties,approved,4
CA1910140,2119,2018,emergency interties,new,0
CA1910140,2119,2018,groundwater,approved,2
CA1910140,2119,2018,groundwater,new,0
CA1910140,2119,2018,purchased grounwater,approved,0
CA1910140,2119,2018,purchased grounwater,new,0
CA1910140,2119,2018,purchased surface water,approved,1
CA1910140,2119,2018,purchased surface water,new,0
CA1910140,2119,2018,standby sources,approved,0
CA1910140,2119,2018,standby sources,new,0
CA1910140,2119,2018,surface water,approved,3
CA1910140,2119,2018,surface water,new,0
CA1910142,1054,2018,emergency interties,approved,4
CA1910142,1054,2018,emergency interties,new,0
CA1910142,1054,2018,groundwater,approved,6
CA1910142,1054,2018,groundwater,new,0
CA1910142,1054,2018,purchased grounwater,approved,0
CA1910142,1054,2018,purchased grounwater,new,0
CA1910142,1054,2018,purchased surface water,approved,4
CA1910142,1054,2018,purchased surface water,new,0
CA1910142,1054,2018,standby sources,approved,0
CA1910142,1054,2018,standby sources,new,0
CA1910142,1054,2018,surface water,approved,0
CA1910142,1054,2018,surface water,new,0
CA1910143,2163,2018,emergency interties,approved,2
CA1910143,2163,2018,emergency interties,new,0
CA1910143,2163,2018,groundwater,approved,3
CA1910143,2163,2018,groundwater,new,0
CA1910143,2163,2018,purchased grounwater,approved,0
CA1910143,2163,2018,purchased grounwater,new,0
CA1910143,2163,2018,purchased surface water,approved,0
CA1910143,2163,2018,purchased surface water,new,0
CA1910143,2163,2018,standby sources,approved,0
CA1910143,2163,2018,standby sources,new,0
CA1910143,2163,2018,surface water,approved,0
CA1910143,2163,2018,surface water,new,0
CA1910144,2165,2018,emergency interties,approved,2
CA1910144,2165,2018,emergency interties,new,NA
CA1910144,2165,2018,groundwater,approved,6
CA1910144,2165,2018,groundwater,new,NA
CA1910144,2165,2018,purchased grounwater,approved,NA
CA1910144,2165,2018,purchased grounwater,new,NA
CA1910144,2165,2018,purchased surface water,approved,NA
CA1910144,2165,2018,purchased surface water,new,NA
CA1910144,2165,2018,standby sources,approved,NA
CA1910144,2165,2018,standby sources,new,NA
CA1910144,2165,2018,surface water,approved,NA
CA1910144,2165,2018,surface water,new,NA
CA1910146,2220,2018,emergency interties,approved,0
CA1910146,2220,2018,emergency interties,new,NA
CA1910146,2220,2018,groundwater,approved,10
CA1910146,2220,2018,groundwater,new,NA
CA1910146,2220,2018,purchased grounwater,approved,0
CA1910146,2220,2018,purchased grounwater,new,NA
CA1910146,2220,2018,purchased surface water,approved,2
CA1910146,2220,2018,purchased surface water,new,NA
CA1910146,2220,2018,standby sources,approved,0
CA1910146,2220,2018,standby sources,new,NA
CA1910146,2220,2018,surface water,approved,0
CA1910146,2220,2018,surface water,new,NA
CA1910147,NA,2018,emergency interties,approved,1
CA1910147,NA,2018,emergency interties,new,0
CA1910147,NA,2018,groundwater,approved,2
CA1910147,NA,2018,groundwater,new,0
CA1910147,NA,2018,purchased grounwater,approved,0
CA1910147,NA,2018,purchased grounwater,new,0
CA1910147,NA,2018,purchased surface water,approved,0
CA1910147,NA,2018,purchased surface water,new,0
CA1910147,NA,2018,standby sources,approved,0
CA1910147,NA,2018,standby sources,new,0
CA1910147,NA,2018,surface water,approved,0
CA1910147,NA,2018,surface water,new,0
CA1910148,2290,2018,emergency interties,approved,3
CA1910148,2290,2018,emergency interties,new,0
CA1910148,2290,2018,groundwater,approved,5
CA1910148,2290,2018,groundwater,new,0
CA1910148,2290,2018,purchased grounwater,approved,0
CA1910148,2290,2018,purchased grounwater,new,0
CA1910148,2290,2018,purchased surface water,approved,0
CA1910148,2290,2018,purchased surface water,new,0
CA1910148,2290,2018,standby sources,approved,0
CA1910148,2290,2018,standby sources,new,0
CA1910148,2290,2018,surface water,approved,0
CA1910148,2290,2018,surface water,new,0
CA1910149,2298,2018,emergency interties,approved,1
CA1910149,2298,2018,emergency interties,new,NA
CA1910149,2298,2018,groundwater,approved,3
CA1910149,2298,2018,groundwater,new,NA
CA1910149,2298,2018,purchased grounwater,approved,NA
CA1910149,2298,2018,purchased grounwater,new,NA
CA1910149,2298,2018,purchased surface water,approved,1
CA1910149,2298,2018,purchased surface water,new,NA
CA1910149,2298,2018,standby sources,approved,NA
CA1910149,2298,2018,standby sources,new,NA
CA1910149,2298,2018,surface water,approved,NA
CA1910149,2298,2018,surface water,new,NA
CA1910152,2341,2018,emergency interties,approved,5
CA1910152,2341,2018,emergency interties,new,0
CA1910152,2341,2018,groundwater,approved,8
CA1910152,2341,2018,groundwater,new,0
CA1910152,2341,2018,purchased grounwater,approved,0
CA1910152,2341,2018,purchased grounwater,new,0
CA1910152,2341,2018,purchased surface water,approved,2
CA1910152,2341,2018,purchased surface water,new,0
CA1910152,2341,2018,standby sources,approved,3
CA1910152,2341,2018,standby sources,new,0
CA1910152,2341,2018,surface water,approved,0
CA1910152,2341,2018,surface water,new,0
CA1910153,NA,2018,emergency interties,approved,NA
CA1910153,NA,2018,emergency interties,new,NA
CA1910153,NA,2018,groundwater,approved,4
CA1910153,NA,2018,groundwater,new,NA
CA1910153,NA,2018,purchased grounwater,approved,NA
CA1910153,NA,2018,purchased grounwater,new,NA
CA1910153,NA,2018,purchased surface water,approved,NA
CA1910153,NA,2018,purchased surface water,new,NA
CA1910153,NA,2018,standby sources,approved,5
CA1910153,NA,2018,standby sources,new,NA
CA1910153,NA,2018,surface water,approved,NA
CA1910153,NA,2018,surface water,new,NA
CA1910154,2345,2018,emergency interties,approved,2
CA1910154,2345,2018,emergency interties,new,0
CA1910154,2345,2018,groundwater,approved,2
CA1910154,2345,2018,groundwater,new,0
CA1910154,2345,2018,purchased grounwater,approved,0
CA1910154,2345,2018,purchased grounwater,new,0
CA1910154,2345,2018,purchased surface water,approved,2
CA1910154,2345,2018,purchased surface water,new,0
CA1910154,2345,2018,standby sources,approved,0
CA1910154,2345,2018,standby sources,new,0
CA1910154,2345,2018,surface water,approved,0
CA1910154,2345,2018,surface water,new,0
CA1910155,1060,2018,emergency interties,approved,12
CA1910155,1060,2018,emergency interties,new,NA
CA1910155,1060,2018,groundwater,approved,13
CA1910155,1060,2018,groundwater,new,NA
CA1910155,1060,2018,purchased grounwater,approved,NA
CA1910155,1060,2018,purchased grounwater,new,NA
CA1910155,1060,2018,purchased surface water,approved,11
CA1910155,1060,2018,purchased surface water,new,NA
CA1910155,1060,2018,standby sources,approved,NA
CA1910155,1060,2018,standby sources,new,NA
CA1910155,1060,2018,surface water,approved,NA
CA1910155,1060,2018,surface water,new,NA
CA1910156,193,2018,emergency interties,approved,3
CA1910156,193,2018,emergency interties,new,NA
CA1910156,193,2018,groundwater,approved,4
CA1910156,193,2018,groundwater,new,NA
CA1910156,193,2018,purchased grounwater,approved,NA
CA1910156,193,2018,purchased grounwater,new,NA
CA1910156,193,2018,purchased surface water,approved,2
CA1910156,193,2018,purchased surface water,new,NA
CA1910156,193,2018,standby sources,approved,NA
CA1910156,193,2018,standby sources,new,NA
CA1910156,193,2018,surface water,approved,NA
CA1910156,193,2018,surface water,new,NA
CA1910157,2419,2018,emergency interties,approved,3
CA1910157,2419,2018,emergency interties,new,0
CA1910157,2419,2018,groundwater,approved,5
CA1910157,2419,2018,groundwater,new,0
CA1910157,2419,2018,purchased grounwater,approved,0
CA1910157,2419,2018,purchased grounwater,new,0
CA1910157,2419,2018,purchased surface water,approved,0
CA1910157,2419,2018,purchased surface water,new,0
CA1910157,2419,2018,standby sources,approved,0
CA1910157,2419,2018,standby sources,new,0
CA1910157,2419,2018,surface water,approved,0
CA1910157,2419,2018,surface water,new,0
CA1910159,NA,2018,emergency interties,approved,2
CA1910159,NA,2018,emergency interties,new,0
CA1910159,NA,2018,groundwater,approved,2
CA1910159,NA,2018,groundwater,new,0
CA1910159,NA,2018,purchased grounwater,approved,0
CA1910159,NA,2018,purchased grounwater,new,0
CA1910159,NA,2018,purchased surface water,approved,0
CA1910159,NA,2018,purchased surface water,new,0
CA1910159,NA,2018,standby sources,approved,0
CA1910159,NA,2018,standby sources,new,0
CA1910159,NA,2018,surface water,approved,0
CA1910159,NA,2018,surface water,new,0
CA1910161,1869,2018,emergency interties,approved,3
CA1910161,1869,2018,emergency interties,new,NA
CA1910161,1869,2018,groundwater,approved,2
CA1910161,1869,2018,groundwater,new,NA
CA1910161,1869,2018,purchased grounwater,approved,NA
CA1910161,1869,2018,purchased grounwater,new,NA
CA1910161,1869,2018,purchased surface water,approved,1
CA1910161,1869,2018,purchased surface water,new,NA
CA1910161,1869,2018,standby sources,approved,NA
CA1910161,1869,2018,standby sources,new,NA
CA1910161,1869,2018,surface water,approved,NA
CA1910161,1869,2018,surface water,new,NA
CA1910163,NA,2018,emergency interties,approved,5
CA1910163,NA,2018,emergency interties,new,NA
CA1910163,NA,2018,groundwater,approved,3
CA1910163,NA,2018,groundwater,new,NA
CA1910163,NA,2018,purchased grounwater,approved,0
CA1910163,NA,2018,purchased grounwater,new,NA
CA1910163,NA,2018,purchased surface water,approved,2
CA1910163,NA,2018,purchased surface water,new,NA
CA1910163,NA,2018,standby sources,approved,0
CA1910163,NA,2018,standby sources,new,NA
CA1910163,NA,2018,surface water,approved,0
CA1910163,NA,2018,surface water,new,NA
CA1910165,NA,2018,emergency interties,approved,1
CA1910165,NA,2018,emergency interties,new,0
CA1910165,NA,2018,groundwater,approved,1
CA1910165,NA,2018,groundwater,new,0
CA1910165,NA,2018,purchased grounwater,approved,0
CA1910165,NA,2018,purchased grounwater,new,0
CA1910165,NA,2018,purchased surface water,approved,0
CA1910165,NA,2018,purchased surface water,new,0
CA1910165,NA,2018,standby sources,approved,0
CA1910165,NA,2018,standby sources,new,0
CA1910165,NA,2018,surface water,approved,0
CA1910165,NA,2018,surface water,new,0
CA1910166,2618,2018,emergency interties,approved,0
CA1910166,2618,2018,emergency interties,new,0
CA1910166,2618,2018,groundwater,approved,4
CA1910166,2618,2018,groundwater,new,0
CA1910166,2618,2018,purchased grounwater,approved,0
CA1910166,2618,2018,purchased grounwater,new,0
CA1910166,2618,2018,purchased surface water,approved,1
CA1910166,2618,2018,purchased surface water,new,0
CA1910166,2618,2018,standby sources,approved,0
CA1910166,2618,2018,standby sources,new,0
CA1910166,2618,2018,surface water,approved,0
CA1910166,2618,2018,surface water,new,0
CA1910167,2633,2018,emergency interties,approved,NA
CA1910167,2633,2018,emergency interties,new,NA
CA1910167,2633,2018,groundwater,approved,8
CA1910167,2633,2018,groundwater,new,NA
CA1910167,2633,2018,purchased grounwater,approved,NA
CA1910167,2633,2018,purchased grounwater,new,NA
CA1910167,2633,2018,purchased surface water,approved,1
CA1910167,2633,2018,purchased surface water,new,NA
CA1910167,2633,2018,standby sources,approved,1
CA1910167,2633,2018,standby sources,new,NA
CA1910167,2633,2018,surface water,approved,NA
CA1910167,2633,2018,surface water,new,NA
CA1910169,NA,2018,emergency interties,approved,2
CA1910169,NA,2018,emergency interties,new,0
CA1910169,NA,2018,groundwater,approved,3
CA1910169,NA,2018,groundwater,new,0
CA1910169,NA,2018,purchased grounwater,approved,0
CA1910169,NA,2018,purchased grounwater,new,0
CA1910169,NA,2018,purchased surface water,approved,1
CA1910169,NA,2018,purchased surface water,new,0
CA1910169,NA,2018,standby sources,approved,0
CA1910169,NA,2018,standby sources,new,0
CA1910169,NA,2018,surface water,approved,0
CA1910169,NA,2018,surface water,new,0
CA1910173,2723,2018,emergency interties,approved,6
CA1910173,2723,2018,emergency interties,new,NA
CA1910173,2723,2018,groundwater,approved,6
CA1910173,2723,2018,groundwater,new,NA
CA1910173,2723,2018,purchased grounwater,approved,NA
CA1910173,2723,2018,purchased grounwater,new,NA
CA1910173,2723,2018,purchased surface water,approved,NA
CA1910173,2723,2018,purchased surface water,new,NA
CA1910173,2723,2018,standby sources,approved,NA
CA1910173,2723,2018,standby sources,new,NA
CA1910173,2723,2018,surface water,approved,NA
CA1910173,2723,2018,surface water,new,NA
CA1910174,2402,2018,emergency interties,approved,13
CA1910174,2402,2018,emergency interties,new,0
CA1910174,2402,2018,groundwater,approved,4
CA1910174,2402,2018,groundwater,new,0
CA1910174,2402,2018,purchased grounwater,approved,4
CA1910174,2402,2018,purchased grounwater,new,0
CA1910174,2402,2018,purchased surface water,approved,0
CA1910174,2402,2018,purchased surface water,new,0
CA1910174,2402,2018,standby sources,approved,1
CA1910174,2402,2018,standby sources,new,0
CA1910174,2402,2018,surface water,approved,0
CA1910174,2402,2018,surface water,new,0
CA1910179,285,2018,emergency interties,approved,2
CA1910179,285,2018,emergency interties,new,0
CA1910179,285,2018,groundwater,approved,8
CA1910179,285,2018,groundwater,new,0
CA1910179,285,2018,purchased grounwater,approved,0
CA1910179,285,2018,purchased grounwater,new,0
CA1910179,285,2018,purchased surface water,approved,5
CA1910179,285,2018,purchased surface water,new,0
CA1910179,285,2018,standby sources,approved,0
CA1910179,285,2018,standby sources,new,0
CA1910179,285,2018,surface water,approved,0
CA1910179,285,2018,surface water,new,0
CA1910185,NA,2018,emergency interties,approved,1
CA1910185,NA,2018,emergency interties,new,0
CA1910185,NA,2018,groundwater,approved,1
CA1910185,NA,2018,groundwater,new,0
CA1910185,NA,2018,purchased grounwater,approved,0
CA1910185,NA,2018,purchased grounwater,new,0
CA1910185,NA,2018,purchased surface water,approved,0
CA1910185,NA,2018,purchased surface water,new,0
