pwsid,year,source_type,source_name
CA0707570,2022,SourcesSWNotListedGrid,NA
CA0707572,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707572,2022,SourcesGWNotListedGrid,NA
CA0707572,2022,SourcesSWGrid,NA
CA0707572,2022,SourcesSWNotListedGrid,NA
CA0707573,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""EAST WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WEST WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707573,2022,SourcesGWNotListedGrid,NA
CA0707573,2022,SourcesSWGrid,NA
CA0707573,2022,SourcesSWNotListedGrid,NA
CA0707575,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""NEW WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707575,2022,SourcesGWNotListedGrid,NA
CA0707575,2022,SourcesSWGrid,NA
CA0707575,2022,SourcesSWNotListedGrid,NA
CA0707576,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1 - 4282 STONE"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL  2 - 4520 STONE"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 3 - 4441 WILLOW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707576,2022,SourcesGWNotListedGrid,NA
CA0707576,2022,SourcesSWGrid,NA
CA0707576,2022,SourcesSWNotListedGrid,NA
CA0707577,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1 BEACON HARBOR"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 2 END OF WILLOW RD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707577,2022,SourcesGWNotListedGrid,NA
CA0707577,2022,SourcesSWGrid,NA
CA0707577,2022,SourcesSWNotListedGrid,NA
CA0707585,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707585,2022,SourcesGWNotListedGrid,NA
CA0707585,2022,SourcesSWGrid,NA
CA0707585,2022,SourcesSWNotListedGrid,NA
CA0707588,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD - WEST WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELLHEAD- EAST WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707588,2022,SourcesGWNotListedGrid,NA
CA0707588,2022,SourcesSWGrid,NA
CA0707588,2022,SourcesSWNotListedGrid,NA
CA0707589,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707589,2022,SourcesGWNotListedGrid,NA
CA0707589,2022,SourcesSWGrid,NA
CA0707589,2022,SourcesSWNotListedGrid,NA
CA0707592,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707592,2022,SourcesGWNotListedGrid,NA
CA0707592,2022,SourcesSWGrid,NA
CA0707592,2022,SourcesSWNotListedGrid,NA
CA0707594,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707594,2022,SourcesGWNotListedGrid,NA
CA0707594,2022,SourcesSWGrid,NA
CA0707594,2022,SourcesSWNotListedGrid,NA
CA0707595,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707595,2022,SourcesGWNotListedGrid,NA
CA0707595,2022,SourcesSWGrid,NA
CA0707595,2022,SourcesSWNotListedGrid,NA
CA0707597,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707597,2022,SourcesGWNotListedGrid,NA
CA0707597,2022,SourcesSWGrid,NA
CA0707597,2022,SourcesSWNotListedGrid,NA
CA0707598,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707598,2022,SourcesGWNotListedGrid,NA
CA0707598,2022,SourcesSWGrid,NA
CA0707598,2022,SourcesSWNotListedGrid,NA
CA0707601,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707601,2022,SourcesGWNotListedGrid,NA
CA0707601,2022,SourcesSWGrid,NA
CA0707601,2022,SourcesSWNotListedGrid,NA
CA0707603,2022,SourcesGWGrid,NA
CA0707603,2022,SourcesGWNotListedGrid,NA
CA0707603,2022,SourcesSWGrid,"[{""Opt1"":""007"",""Opt2"":""METER - CCWD"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0707603,2022,SourcesSWNotListedGrid,NA
CA0707608,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""NEW WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707608,2022,SourcesGWNotListedGrid,NA
CA0707608,2022,SourcesSWGrid,NA
CA0707608,2022,SourcesSWNotListedGrid,NA
CA0707613,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707613,2022,SourcesGWNotListedGrid,NA
CA0707613,2022,SourcesSWGrid,NA
CA0707613,2022,SourcesSWNotListedGrid,NA
CA0707615,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707615,2022,SourcesGWNotListedGrid,NA
CA0707615,2022,SourcesSWGrid,NA
CA0707615,2022,SourcesSWNotListedGrid,NA
CA0707617,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707617,2022,SourcesGWNotListedGrid,NA
CA0707617,2022,SourcesSWGrid,NA
CA0707617,2022,SourcesSWNotListedGrid,NA
CA0707620,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707620,2022,SourcesGWNotListedGrid,NA
CA0707620,2022,SourcesSWGrid,NA
CA0707620,2022,SourcesSWNotListedGrid,NA
CA0707623,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707623,2022,SourcesGWNotListedGrid,NA
CA0707623,2022,SourcesSWGrid,NA
CA0707623,2022,SourcesSWNotListedGrid,NA
CA0707625,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 5                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 11                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL"
CA0707625,2022,SourcesGWNotListedGrid,NA
CA0707625,2022,SourcesSWGrid,NA
CA0707625,2022,SourcesSWNotListedGrid,NA
CA0707630,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707630,2022,SourcesGWNotListedGrid,NA
CA0707630,2022,SourcesSWGrid,NA
CA0707630,2022,SourcesSWNotListedGrid,NA
CA0707639,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707639,2022,SourcesGWNotListedGrid,NA
CA0707639,2022,SourcesSWGrid,NA
CA0707639,2022,SourcesSWNotListedGrid,NA
CA0707643,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL HEAD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707643,2022,SourcesGWNotListedGrid,NA
CA0707643,2022,SourcesSWGrid,NA
CA0707643,2022,SourcesSWNotListedGrid,NA
CA0707644,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707644,2022,SourcesGWNotListedGrid,NA
CA0707644,2022,SourcesSWGrid,NA
CA0707644,2022,SourcesSWNotListedGrid,NA
CA0707800,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707800,2022,SourcesGWNotListedGrid,NA
CA0707800,2022,SourcesSWGrid,NA
CA0707800,2022,SourcesSWNotListedGrid,NA
CA0707900,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELLHEAD                                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707900,2022,SourcesGWNotListedGrid,NA
CA0707900,2022,SourcesSWGrid,NA
CA0707900,2022,SourcesSWNotListedGrid,NA
CA0707901,2022,SourcesGWGrid,NA
CA0707901,2022,SourcesGWNotListedGrid,NA
CA0707901,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""STORAGE TANK"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Other""},{""Opt1"":""002"",""Opt2"":""HAULED WATER"",""Opt3"":""A"",""Opt4"":""Non-Piped, Purchased Interim""}]"
CA0707901,2022,SourcesSWNotListedGrid,NA
CA0707915,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0707915,2022,SourcesGWNotListedGrid,NA
CA0707915,2022,SourcesSWGrid,NA
CA0707915,2022,SourcesSWNotListedGrid,NA
CA0708000,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SHORELINE PARK WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0708000,2022,SourcesGWNotListedGrid,NA
CA0708000,2022,SourcesSWGrid,NA
CA0708000,2022,SourcesSWNotListedGrid,NA
CA0710010,2022,SourcesGWGrid,NA
CA0710010,2022,SourcesGWNotListedGrid,NA
CA0710010,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""CONTRA COSTA CANAL INTAKE"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""},{""Opt1"":""005"",""Opt2"":""MULTI-PURPOSE PIPELINE"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0710010,2022,SourcesSWNotListedGrid,NA
CA0710011,2022,SourcesGWGrid,NA
CA0710011,2022,SourcesGWNotListedGrid,NA
CA0710011,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""CONTRA COSTA CANAL INTAKE"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0710011,2022,SourcesSWNotListedGrid,NA
CA0710300,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""SPRING 01"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""005"",""Opt2"":""SPRING 02"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""006"",""Opt2"":""SPRING 03"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""007"",""Opt2"":""SPRING 4"",""Opt3"":""P"",""Opt4"":""Spring Permanent""},{""Opt1"":""008"",""Opt2"":""SPRING 5"",""Opt3"":""P"",""Opt4"":""Spring Permanent""},{""Opt1"":""009"",""Opt2"":""SPRING 06"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""010"",""Opt2"":""SPRING 07"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""012"",""Opt2"":""SPRING 09"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""013"",""Opt2"":""SPRING 10"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""014"",""Opt2"":""SPRING 11"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""015"",""Opt2"":""SPRING 12"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""016"",""Opt2"":""SPRING 13"",""Opt3"":""P"",""Opt4"":""Spring Permanent""},{""Opt1"":""018"",""Opt2"":""SPRING 15"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA0710300,2022,SourcesGWNotListedGrid,NA
CA0710300,2022,SourcesSWGrid,NA
CA0710300,2022,SourcesSWNotListedGrid,NA
CA0710800,2022,SourcesGWGrid,NA
CA0710800,2022,SourcesGWNotListedGrid,NA
CA0710800,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""CALIFORNIA AQUEDUCT"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA0710800,2022,SourcesSWNotListedGrid,NA
CA0800532,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SMITH RIVER INFILTRATION GALLERY        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800532,2022,SourcesGWNotListedGrid,NA
CA0800532,2022,SourcesSWGrid,NA
CA0800532,2022,SourcesSWNotListedGrid,NA
CA0800542,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02 - OLDEST                    XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""NEWEST WELL - REPRESENTATIVE            "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800542,2022,SourcesGWNotListedGrid,NA
CA0800542,2022,SourcesSWGrid,NA
CA0800542,2022,SourcesSWNotListedGrid,NA
CA0800548,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                             XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""HWY 101 WELL 01 - REPRESENTS 1 & 2"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03 - GREEN DIAMOND - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800548,2022,SourcesGWNotListedGrid,NA
CA0800548,2022,SourcesSWGrid,NA
CA0800548,2022,SourcesSWNotListedGrid,NA
CA0800552,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""OLD SECTION WELL                    XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""NEW SECTION WELL - REPRESENTS OLD & NEW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800552,2022,SourcesGWNotListedGrid,NA
CA0800552,2022,SourcesSWGrid,NA
CA0800552,2022,SourcesSWNotListedGrid,NA
CA0800555,2022,SourcesGWGrid,NA
CA0800555,2022,SourcesGWNotListedGrid,NA
CA0800555,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""NORTH FORK SMITH RIVER"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA0800555,2022,SourcesSWNotListedGrid,NA
CA0800556,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 03 - ALPINE COURT                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800556,2022,SourcesGWNotListedGrid,NA
CA0800556,2022,SourcesSWGrid,NA
CA0800556,2022,SourcesSWNotListedGrid,NA
CA0800557,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800557,2022,SourcesGWNotListedGrid,NA
CA0800557,2022,SourcesSWGrid,NA
CA0800557,2022,SourcesSWNotListedGrid,NA
CA0800603,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800603,2022,SourcesGWNotListedGrid,NA
CA0800603,2022,SourcesSWGrid,NA
CA0800603,2022,SourcesSWNotListedGrid,NA
CA0800605,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02 - MAIN"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800605,2022,SourcesGWNotListedGrid,NA
CA0800605,2022,SourcesSWGrid,NA
CA0800605,2022,SourcesSWNotListedGrid,NA
CA0800608,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 01 - RAW                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800608,2022,SourcesGWNotListedGrid,NA
CA0800608,2022,SourcesSWGrid,NA
CA0800608,2022,SourcesSWNotListedGrid,NA
CA0800613,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""2018 WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800613,2022,SourcesGWNotListedGrid,NA
CA0800613,2022,SourcesSWGrid,NA
CA0800613,2022,SourcesSWNotListedGrid,NA
CA0800615,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - PRIMARY                       "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800615,2022,SourcesGWNotListedGrid,NA
CA0800615,2022,SourcesSWGrid,NA
CA0800615,2022,SourcesSWNotListedGrid,NA
CA0800622,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800622,2022,SourcesGWNotListedGrid,NA
CA0800622,2022,SourcesSWGrid,NA
CA0800622,2022,SourcesSWNotListedGrid,NA
CA0800627,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800627,2022,SourcesGWNotListedGrid,NA
CA0800627,2022,SourcesSWGrid,NA
CA0800627,2022,SourcesSWNotListedGrid,NA
CA0800632,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800632,2022,SourcesGWNotListedGrid,NA
CA0800632,2022,SourcesSWGrid,NA
CA0800632,2022,SourcesSWNotListedGrid,NA
CA0800635,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 1 - EAST WELL BY TANKS"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800635,2022,SourcesGWNotListedGrid,NA
CA0800635,2022,SourcesSWGrid,NA
CA0800635,2022,SourcesSWNotListedGrid,NA
CA0800647,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800647,2022,SourcesGWNotListedGrid,NA
CA0800647,2022,SourcesSWGrid,NA
CA0800647,2022,SourcesSWNotListedGrid,NA
CA0800649,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800649,2022,SourcesGWNotListedGrid,NA
CA0800649,2022,SourcesSWGrid,NA
CA0800649,2022,SourcesSWNotListedGrid,NA
CA0800661,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 01 - RAW                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800661,2022,SourcesGWNotListedGrid,NA
CA0800661,2022,SourcesSWGrid,NA
CA0800661,2022,SourcesSWNotListedGrid,NA
CA0800700,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL 05 BY FIRE TANK - REPRESENTATIVE   "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL 04 - LIFT STATION - RAW        XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800700,2022,SourcesGWNotListedGrid,NA
CA0800700,2022,SourcesSWGrid,NA
CA0800700,2022,SourcesSWNotListedGrid,NA
CA0800800,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800800,2022,SourcesGWNotListedGrid,NA
CA0800800,2022,SourcesSWGrid,NA
CA0800800,2022,SourcesSWNotListedGrid,NA
CA0800825,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""TREATMENT HOUSE WELL 1-RAW REPRESENTATIV"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - INSIDE WELL               XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800825,2022,SourcesGWNotListedGrid,NA
CA0800825,2022,SourcesSWGrid,NA
CA0800825,2022,SourcesSWNotListedGrid,NA
CA0800850,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 01 - RAW                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0800850,2022,SourcesGWNotListedGrid,NA
CA0800850,2022,SourcesSWGrid,NA
CA0800850,2022,SourcesSWNotListedGrid,NA
CA0810002,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                             XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                             XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 04                             XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0810002,2022,SourcesGWNotListedGrid,NA
CA0810002,2022,SourcesSWGrid,NA
CA0810002,2022,SourcesSWNotListedGrid,NA
CA0810003,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SMITH RIVER-PURCHASED WATER-TREATED XCLD"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0810003,2022,SourcesGWNotListedGrid,NA
CA0810003,2022,SourcesSWGrid,NA
CA0810003,2022,SourcesSWNotListedGrid,NA
CA0810300,2022,SourcesGWGrid,NA
CA0810300,2022,SourcesGWNotListedGrid,NA
CA0810300,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""MILL CREEK CG - INFILTRATION GALLERY"",""Opt3"":""A"",""Opt4"":""Intake Seasonal""}]"
CA0810300,2022,SourcesSWNotListedGrid,NA
CA0810303,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""CHLORINE SHACK WELL                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0810303,2022,SourcesGWNotListedGrid,NA
CA0810303,2022,SourcesSWGrid,NA
CA0810303,2022,SourcesSWNotListedGrid,NA
CA0810500,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""LAGOON CREEK WELL                       "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0810500,2022,SourcesGWNotListedGrid,NA
CA0810500,2022,SourcesSWGrid,NA
CA0810500,2022,SourcesSWNotListedGrid,NA
CA0810800,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BASEBALL FIELD WELL - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA0810800,2022,SourcesGWNotListedGrid,NA
CA0810800,2022,SourcesSWGrid,"[{""Opt1"":""003"",""Opt2"":""RIVER WELL - RAW                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0810800,2022,SourcesSWNotListedGrid,NA
CA0900100,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0900100,2022,SourcesGWNotListedGrid,NA
CA0900100,2022,SourcesSWGrid,NA
CA0900100,2022,SourcesSWNotListedGrid,NA
CA0900102,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL 3 WEST OF RIVER"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900102,2022,SourcesGWNotListedGrid,NA
CA0900102,2022,SourcesSWGrid,NA
CA0900102,2022,SourcesSWNotListedGrid,NA
CA0900103,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900103,2022,SourcesGWNotListedGrid,NA
CA0900103,2022,SourcesSWGrid,NA
CA0900103,2022,SourcesSWNotListedGrid,NA
CA0900104,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL                                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900104,2022,SourcesGWNotListedGrid,NA
CA0900104,2022,SourcesSWGrid,NA
CA0900104,2022,SourcesSWNotListedGrid,NA
CA0900105,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0900105,2022,SourcesGWNotListedGrid,NA
CA0900105,2022,SourcesSWGrid,NA
CA0900105,2022,SourcesSWNotListedGrid,NA
CA0900109,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900109,2022,SourcesGWNotListedGrid,NA
CA0900109,2022,SourcesSWGrid,NA
CA0900109,2022,SourcesSWNotListedGrid,NA
CA0900111,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1-MAIN PARKING LOT"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 2-STORAGE TANKS"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900111,2022,SourcesGWNotListedGrid,NA
CA0900111,2022,SourcesSWGrid,NA
CA0900111,2022,SourcesSWNotListedGrid,NA
CA0900112,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1 = 16 GPM"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 2 = 10 GPM"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 3 = 10.5 GPM"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900112,2022,SourcesGWNotListedGrid,NA
CA0900112,2022,SourcesSWGrid,NA
CA0900112,2022,SourcesSWNotListedGrid,NA
CA0900113,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0900113,2022,SourcesGWNotListedGrid,NA
CA0900113,2022,SourcesSWGrid,NA
CA0900113,2022,SourcesSWNotListedGrid,NA
CA0900116,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1- UPPER LODE 10505018"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 2-MOTHER LODE CAMP 10505012"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 3 RETREAT CTR 10505011"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0900116,2022,SourcesGWNotListedGrid,NA
